PROJECT,CLASS,COMPLEXITY
spring-roo,StringOrNumericField,10
spring-roo,UploadedFileContentType,4
spring-roo,UploadedFileField,5
spring-roo,SetField,24
spring-roo,ReferenceField,16
spring-roo,CollectionField,12
spring-roo,AbstractOperations,9
spring-roo,Cardinality,1
spring-roo,Cascade,1
spring-roo,ClasspathCommands,13
spring-roo,DateTime,10
spring-roo,EnumType,1
spring-roo,Fetch,1
spring-roo,HintCommands,1
spring-roo,HintOperationsImpl,16
spring-roo,InheritanceType,1
spring-roo,ClasspathOperationsImpl,23
spring-roo,ClasspathOperationsImplTest,3
spring-roo,PersistenceMemberLocatorImpl,39
spring-roo,ApplicationModuleFeature,12
spring-roo,DefaultPhysicalTypeMetadataProvider,40
spring-roo,ItdDiscoveryServiceImpl,13
spring-roo,MetadataCommands,13
spring-roo,TypeCacheImpl,17
spring-roo,TypeManagementServiceImpl,8
spring-roo,TypeLocationServiceImpl,127
spring-roo,PhysicalTypeIdentifier,7
spring-roo,PhysicalTypeIdentifierNamingUtils,10
spring-roo,PhysicalTypeIdentifierNamingUtilsTest,3
spring-roo,PhysicalTypeIdentifierTest,1
spring-roo,TypeLocationServiceImplTest,3
spring-roo,MemberDetailsBuilder,27
spring-roo,MemberDetailsBuilder,27
spring-roo,MemberDetailsScannerImpl,24
spring-roo,MemberDetailsImpl,30
spring-roo,JavaParserAnnotationMetadataBuilder,65
spring-roo,JavaParserConstructorMetadataBuilder,24
spring-roo,JavaParserFieldMetadataBuilder,27
spring-roo,JavaParserMethodMetadataBuilder,29
spring-roo,JavaParserClassOrInterfaceTypeDetailsBuilder,39
spring-roo,JavaParserCommentMetadataBuilder,18
spring-roo,JavaParserTypeResolutionService,13
spring-roo,UpdateCompilationUnitUtils,166
spring-roo,JavaParserUtils,145
spring-roo,JavaParserTypeParsingService,55
spring-roo,JavaParserTypeParsingServiceTest,4
spring-roo,NewUpdateCompilationUnitTest,28
spring-roo,UpdateCompilationUnitTest,21
spring-roo,UpdateCompilationUnitUtils,166
spring-roo,BigDecimalConverter,3
spring-roo,BigIntegerConverter,3
spring-roo,BooleanConverter,9
spring-roo,BundleSymbolicNameConverter,16
spring-roo,CharacterConverter,3
spring-roo,ConstructorFieldsConverter,4
spring-roo,DateConverter,6
spring-roo,DoubleConverter,3
spring-roo,FileConverter,22
spring-roo,FileConverterComponent,5
spring-roo,FloatConverter,3
spring-roo,HintConverter,3
spring-roo,IntegerConverter,3
spring-roo,JavaSymbolNameConverter,4
spring-roo,LastUsedImpl,35
spring-roo,LocaleConverter,5
spring-roo,LogicalPathConverter,4
spring-roo,LongConverter,3
spring-roo,PathConverter,6
spring-roo,ShortConverter,3
spring-roo,StringConverter,3
spring-roo,JavaTypeConverter,86
spring-roo,PomConverter,23
spring-roo,JavaPackageConverter,34
spring-roo,PackagingProviderConverterTest,12
spring-roo,EnumConverter,8
spring-roo,EnumConverterTest,4
spring-roo,JavaPackageConverterTest,17
spring-roo,JavaTypeConverterTest,18
spring-roo,PackagingProviderConverter,3
spring-roo,PomConverterTest,15
spring-roo,HelpCommands,10
spring-roo,HelpServiceImpl,71
spring-roo,PgpCommands,30
spring-roo,PgpKeyId,13
spring-roo,PgpKeyIdConverter,4
spring-roo,PgpServiceImpl,53
spring-roo,SignatureDecision,4
spring-roo,BundleSymbolicName,13
spring-roo,FelixDelegator,15
spring-roo,HttpPgpUrlStreamHandlerServiceImpl,4
spring-roo,JdkDelegatingLogListener,19
spring-roo,LogLevel,9
spring-roo,PsOptions,9
spring-roo,FileEvent,5
spring-roo,FileDetails,16
spring-roo,FileDetailsTest,1
spring-roo,FileMonitoringRequest,2
spring-roo,DirectoryMonitoringRequest,4
spring-roo,MonitoringRequest,7
spring-roo,MonitoringRequestEditor,14
spring-roo,MonitoringRequestEditorTest,17
spring-roo,MonitoringRequestTest,3
spring-roo,PollingFileMonitorComponent,2
spring-roo,PollingFileMonitorService,106
spring-roo,CreateDirectory,6
spring-roo,CreateFile,5
spring-roo,DefaultFilenameResolver,2
spring-roo,DefaultUndoManager,16
spring-roo,DeleteDirectory,11
spring-roo,DeleteFile,9
spring-roo,UndoEvent,5
spring-roo,UpdateFile,7
spring-roo,ObrCommands,7
spring-roo,SubsystemCommands,32
spring-roo,MetadataDependencyRegistryTracker,10
spring-roo,AbstractMetadataCache,11
spring-roo,DefaultMetadataDependencyRegistry,30
spring-roo,StandardMetadataTimingStatistic,11
spring-roo,DefaultMetadataDependencyRegistryTest,1
spring-roo,StandardMetadataTimingStatisticTest,5
spring-roo,AbstractHashCodeTrackingMetadataNotifier,11
spring-roo,DefaultMetadataLogger,19
spring-roo,MetadataDependency,5
spring-roo,DefaultMetadataService,42
spring-roo,MetadataIdentificationUtils,24
spring-roo,AbstractMetadataItem,3
spring-roo,DefaultMetadataServiceTest,1
spring-roo,MetadataIdentificationUtilsTest,40
spring-roo,GoogleJavaType,1
spring-roo,HibernateJavaType,1
spring-roo,JavaSymbolNameEditor,5
spring-roo,JpaJavaType,1
spring-roo,Jsr303JavaType,1
spring-roo,RooEnumDetails,1
spring-roo,RooJavaType,1
spring-roo,SpringEnumDetails,1
spring-roo,SpringJavaType,2
spring-roo,CustomDataImpl,14
spring-roo,ImportRegistrationResolverImpl,22
spring-roo,AbstractCustomDataAccessorBuilder,7
spring-roo,JavaSymbolName,57
spring-roo,CustomDataBuilder,12
spring-roo,JavaType,97
spring-roo,ReservedWords,18
spring-roo,JavaPackage,12
spring-roo,EnumDetails,4
spring-roo,JdkJavaType,9
spring-roo,AbstractCustomDataAccessorProvider,2
spring-roo,JavaPackageTest,6
spring-roo,JavaSymbolNameTest,2
spring-roo,JavaTypeTest,13
spring-roo,JdkJavaTypeTest,5
spring-roo,ReservedWordsTest,10
spring-roo,ObrBundle,24
spring-roo,ObrAddOnBundleSymbolicName,7
spring-roo,ObrAddOnBundleSymbolicNameConverter,3
spring-roo,ObrAddOnCommands,6
spring-roo,ObrAddonSearchOperationsImpl,71
spring-roo,ObrRepositoryCommands,4
spring-roo,ObrRepositoryOperationsImpl,23
spring-roo,ObrRepositoryOperationsImpl,23
spring-roo,AbstractProcessManagerStatusPublisher,5
spring-roo,AbstractProcessManagerStatusPublisher,5
spring-roo,DefaultFileManager,65
spring-roo,DefaultMutableFile,8
spring-roo,DefaultProcessManager,53
spring-roo,ManagedMessageRenderer,11
spring-roo,MonitoredOutputStream,4
spring-roo,MonitoringRequestCommand,3
spring-roo,ProcessManagerDiagnosticsListener,10
spring-roo,UndoableMonitoringRequest,7
spring-roo,ActiveProcessManager,3
spring-roo,ProcessManagerHostedExecutionStrategy,9
spring-roo,ProjectResource,14
spring-roo,Parent,6
spring-roo,ParentBuilder,7
spring-roo,PomFactoryImpl,19
spring-roo,Pom,78
spring-roo,Module,3
spring-roo,ModuleTest,3
spring-roo,PomTest,14
spring-roo,BundlePackaging,4
spring-roo,EarPackaging,2
spring-roo,EsaPackaging,3
spring-roo,WarPackaging,4
spring-roo,AbstractPackagingProvider,36
spring-roo,JarPackaging,5
spring-roo,AbstractCorePackagingProvider,4
spring-roo,PomPackaging,3
spring-roo,PackagingProviderRegistryImpl,8
spring-roo,JarPackagingTest,1
spring-roo,PackagingProviderRegistryTest,7
spring-roo,PackagingProviderTestCase,3
spring-roo,PomPackagingTest,1
spring-roo,ApplicationContextOperationsImpl,11
spring-roo,AutomaticProjectUpgradeService,16
spring-roo,AutomaticProjectUpgradeService,16
spring-roo,DelegatePathResolver,21
spring-roo,FeatureNames,1
spring-roo,Filter,9
spring-roo,MavenCommands,28
spring-roo,MavenOperationsImpl,55
spring-roo,MavenOperationsImpl,55
spring-roo,MavenProjectMetadataProvider,7
spring-roo,PathResolvingAwareFilenameResolver,1
spring-roo,ProjectCommands,30
spring-roo,ProjectPathMonitoringInitializer,12
spring-roo,ProjectType,3
spring-roo,Property,22
spring-roo,UndoableMonitoringRequest,7
spring-roo,AbstractProjectOperations,173
spring-roo,DefaultPathResolvingStrategy,26
spring-roo,Resource,22
spring-roo,Repository,18
spring-roo,AbstractPathResolvingStrategy,10
spring-roo,MavenPathResolvingStrategy,24
spring-roo,Dependency,56
spring-roo,PomManagementServiceImpl,65
spring-roo,Configuration,10
spring-roo,PhysicalPath,7
spring-roo,PomManagementServiceImpl,65
spring-roo,Execution,19
spring-roo,Plugin,40
spring-roo,DependencyScope,4
spring-roo,MavenUtils,2
spring-roo,RepositoryTest,2
spring-roo,ProjectMetadata,9
spring-roo,Path,14
spring-roo,XmlTestCase,3
spring-roo,DependencyType,6
spring-roo,LogicalPath,16
spring-roo,GAV,11
spring-roo,DefaultPathResolvingStrategyTest,7
spring-roo,PomManagementServiceImplTest,12
spring-roo,ConfigurationTest,1
spring-roo,DependencyTest,15
spring-roo,DependencyTypeTest,4
spring-roo,ExecutionTest,5
spring-roo,GAVTest,7
spring-roo,LogicalPathTest,21
spring-roo,MavenOperationsImplTest,7
spring-roo,MavenPathResolvingStrategyTest,11
spring-roo,MavenUtilsTest,4
spring-roo,PathTest,1
spring-roo,PluginTest,11
spring-roo,ProjectMetadataTest,10
spring-roo,ResourceTest,1
spring-roo,PropFilesManagerServiceImpl,70
spring-roo,Activator,2
spring-roo,AnyServiceFilter,5
spring-roo,HttpTracker,6
spring-roo,JAXRSApplication,10
spring-roo,ResourceTracker,10
spring-roo,SettingsCommands,3
spring-roo,SettingsOperationsImpl,14
spring-roo,ProjectSettingsServiceImpl,16
spring-roo,ProjectSettingsServiceImplTest,2
spring-roo,AvailableCommandsConverter,5
spring-roo,StaticFieldConverterImpl,14
spring-roo,AbstractShellStatusPublisher,8
spring-roo,ShellStatus,22
spring-roo,CliSimpleParserContext,4
spring-roo,ExitShellRequest,2
spring-roo,NaturalOrderComparator,38
spring-roo,OptionContexts,1
spring-roo,ParseResult,20
spring-roo,ParserUtils,24
spring-roo,RooBundleActivatorImpl,7
spring-roo,ShellContextImpl,12
spring-roo,SimpleParser,274
spring-roo,AbstractShell,93
spring-roo,Completion,22
spring-roo,MethodTarget,11
spring-roo,CliOptionContext,4
spring-roo,AbstractShellTest,1
spring-roo,CliOptionContextTest,3
spring-roo,MethodTargetTest,5
spring-roo,SimpleParserTest,6
spring-roo,EclipseTerminal,1
spring-roo,JLineCompletorAdapter,2
spring-roo,JLineLogHandler,38
spring-roo,JLineShell,105
spring-roo,JLineShellComponent,6
spring-roo,AbstractFlashingObject,6
spring-roo,SimpleParserComponent,7
spring-roo,Activator,41
spring-roo,AddonSuiteCommands,7
spring-roo,AddonSuiteOperationsImpl,29
spring-roo,AddonSuiteSymbolicName,7
spring-roo,AddonSuiteSymbolicNameConverter,6
spring-roo,ObrAddonSuiteSymbolicName,7
spring-roo,ObrAddonSuiteSymbolicNameConverter,9
spring-roo,ObrRepositorySymbolicName,7
spring-roo,ObrRepositorySymbolicNameConverter,8
spring-roo,AntPatchStringMatcher,63
spring-roo,AntPathMatcher,54
spring-roo,DeferredLogHandler,17
spring-roo,HandlerUtils,16
spring-roo,LoggingOutputStream,7
spring-roo,BundleFindingUtils,8
spring-roo,UrlFindingUtils,11
spring-roo,OSGiUtils,20
spring-roo,MessageDisplayUtils,5
spring-roo,ObjectUtils,32
spring-roo,ReflectionUtils,79
spring-roo,XmlRoundTripUtils,48
spring-roo,XmlUtils,86
spring-roo,DomUtils,36
spring-roo,FileUtils,23
spring-roo,WebXmlUtils,78
spring-roo,XmlElementBuilder,5
spring-roo,AnsiEscapeCode,8
spring-roo,WebXmlUtils,78
spring-roo,CollectionUtils,13
spring-roo,PairList,9
spring-roo,WebXmlUtils,78
spring-roo,JdkUrlInputStreamService,10
spring-roo,JdkUrlInputStreamService,10
spring-roo,BackupCommands,2
spring-roo,BackupOperationsImpl,20
spring-roo,CacheCommands,9
spring-roo,CacheOperationsImpl,17
spring-roo,GuavaCacheProvider,6
spring-roo,ConfigurableMetadata,9
spring-roo,ConfigurableMetadataProviderImpl,7
spring-roo,CreatorCommands,7
spring-roo,CreatorOperationsImpl,82
spring-roo,DataOnDemandAnnotationValues,3
spring-roo,DataOnDemandCommands,4
spring-roo,DataOnDemandMetadata,193
spring-roo,DataOnDemandMetadataProviderImpl,57
spring-roo,DataOnDemandOperationsImpl,4
spring-roo,EmbeddedHolder,4
spring-roo,EmbeddedIdHolder,4
spring-roo,DtoAnnotationValues,2
spring-roo,DtoCommands,53
spring-roo,DtoFieldCreatorProvider,160
spring-roo,DtoMetadata,11
spring-roo,DtoMetadataProviderImpl,8
spring-roo,DtoOperationsImpl,37
spring-roo,EntityProjectionAnnotationValues,3
spring-roo,EntityProjectionMetadata,9
spring-roo,EntityProjectionMetadataProviderImpl,14
spring-roo,FieldCommands,199
spring-roo,FinderMethod,7
spring-roo,Direction,6
spring-roo,FinderParameter,6
spring-roo,Part,42
spring-roo,Order,10
spring-roo,OrderBySource,12
spring-roo,PartTree,49
spring-roo,Subject,52
spring-roo,Type,28
spring-roo,OrPart,8
spring-roo,Predicate,40
spring-roo,DynamicFinderServicesImpl,86
spring-roo,FieldToken,7
spring-roo,FinderAnnotationValues,2
spring-roo,FinderCommands,61
spring-roo,FinderFieldTokenMissingException,1
spring-roo,FinderMetadata,16
spring-roo,FinderMetadataProviderImpl,24
spring-roo,FinderOperationsImpl,60
spring-roo,InvalidFinderException,1
spring-roo,QueryHolder,5
spring-roo,ReservedToken,13
spring-roo,ReservedTokenHolder,5
spring-roo,EqualsAnnotationValues,3
spring-roo,EqualsCommands,6
spring-roo,EqualsMetadata,14
spring-roo,EqualsMetadataProviderImpl,19
spring-roo,EqualsOperationsImpl,5
spring-roo,ExcludeFieldsConverter,4
spring-roo,JavaBeanAnnotationValues,3
spring-roo,JavaBeanMetadata,65
spring-roo,JavaBeanMetadataProvider,30
spring-roo,SerializableMetadataProviderImpl,7
spring-roo,ToStringAnnotationValues,3
spring-roo,ToStringMetadata,29
spring-roo,ToStringMetadataProvider,16
spring-roo,SerializableMetadata,12
spring-roo,EmbeddableFieldCreatorProvider,203
spring-roo,IdentifierStrategy,1
spring-roo,JpaEntityAnnotationValues,16
spring-roo,JpaEntityMetadata,107
spring-roo,JpaEntityMetadataProviderImpl,20
spring-roo,JpaFieldCreatorProvider,206
spring-roo,Identifier,31
spring-roo,IdentifierAnnotationValues,5
spring-roo,IdentifierMetadata,42
spring-roo,IdentifierMetadataProviderImpl,12
spring-roo,JpaEntityResource,25
spring-roo,JpaResource,44
spring-roo,AbstractIdentifierServiceAwareMetadataProvider,4
spring-roo,DatabaseDotComOperationsImpl,8
spring-roo,GaeOperationsImpl,8
spring-roo,JdbcDatabase,6
spring-roo,JpaCommands,106
spring-roo,JpaOperationsImpl,81
spring-roo,OrmProvider,4
spring-roo,CustomFinderMethod,8
spring-roo,RepositoryJpaAnnotationValues,2
spring-roo,RepositoryJpaCommands,46
spring-roo,RepositoryJpaCustomAnnotationValues,3
spring-roo,RepositoryJpaCustomImplAnnotationValues,2
spring-roo,RepositoryJpaCustomImplMetadata,41
spring-roo,RepositoryJpaCustomImplMetadataProviderImpl,50
spring-roo,RepositoryJpaCustomMetadata,22
spring-roo,RepositoryJpaCustomMetadataProviderImpl,35
spring-roo,RepositoryJpaLocatorImpl,5
spring-roo,RepositoryJpaMetadata,13
spring-roo,RepositoryJpaMetadataProviderImpl,28
spring-roo,RepositoryJpaOperationsImpl,63
spring-roo,RepositoryJpaLayerMethod,19
spring-roo,RepositoryJpaLayerProvider,7
spring-roo,ServiceAnnotationValues,2
spring-roo,ServiceCommands,49
spring-roo,ServiceImplAnnotationValues,2
spring-roo,ServiceImplMetadata,22
spring-roo,ServiceImplMetadataProviderImpl,20
spring-roo,ServiceMetadata,40
spring-roo,ServiceMetadataProviderImpl,25
spring-roo,ServiceOperationsImpl,26
spring-roo,OsCommands,4
spring-roo,OsOperationsImpl,4
spring-roo,OsOperationsImpl,4
spring-roo,PluralAnnotationValues,2
spring-roo,PluralMetadata,27
spring-roo,PluralMetadataProviderImpl,7
spring-roo,PropFileCommands,15
spring-roo,PropFileOperationsImpl,6
spring-roo,PushInCommands,30
spring-roo,PushInOperationsImpl,55
spring-roo,AuditAnnotationValues,5
spring-roo,AuditCommands,10
spring-roo,AuditMetadata,23
spring-roo,AuditMetadataProviderImpl,8
spring-roo,AuditOperationsImpl,35
spring-roo,SecurityCommands,7
spring-roo,SecurityConfigurationAnnotationValues,3
spring-roo,SecurityMetadata,8
spring-roo,SecurityMetadataProviderImpl,12
spring-roo,SecurityOperationsImpl,26
spring-roo,AddonSuiteCommands,7
spring-roo,AddonSuiteOperationsImpl,29
spring-roo,AddonSuiteSymbolicName,7
spring-roo,AddonSuiteSymbolicNameConverter,6
spring-roo,ObrAddonSuiteSymbolicName,7
spring-roo,ObrAddonSuiteSymbolicNameConverter,9
spring-roo,ObrRepositorySymbolicName,7
spring-roo,ObrRepositorySymbolicNameConverter,8
spring-roo,IntegrationTestAnnotationValues,12
spring-roo,IntegrationTestCommands,3
spring-roo,IntegrationTestMetadata,78
spring-roo,IntegrationTestMetadataProviderImpl,44
spring-roo,IntegrationTestOperationsImpl,10
spring-roo,UnitTestAnnotationValues,2
spring-roo,UnitTestCommands,4
spring-roo,UnitTestMetadata,20
spring-roo,UnitTestMetadataProviderImpl,15
spring-roo,UnitTestOperationsImpl,6
spring-roo,WebMvcConfigurationMetadata,19
spring-roo,WebMvcConfigurationMetadataProviderImpl,19
spring-roo,WebMvcJSONConfigurationMetadata,13
spring-roo,WebMvcJSONConfigurationMetadataProviderImpl,11
spring-roo,DateTimeFormatDetails,3
spring-roo,FinderMetadataDetails,9
spring-roo,JavaTypeMetadataDetails,14
spring-roo,JavaTypePersistenceMetadataDetails,17
spring-roo,WebMetadataServiceImpl,90
spring-roo,SearchAnnotationValues,2
spring-roo,WebFinderCommands,66
spring-roo,WebFinderMetadata,38
spring-roo,WebFinderMetadataProviderImpl,17
spring-roo,WebFinderOperationsImpl,40
spring-roo,ControllerCommands,80
spring-roo,ControllerDetailInfo,14
spring-roo,ControllerMVCServiceImpl,35
spring-roo,ControllerMetadata,29
spring-roo,ControllerMetadataProviderImpl,45
spring-roo,ControllerOperationsImpl,125
spring-roo,DetailAnnotationValues,2
spring-roo,JSONMVCResponseService,26
spring-roo,JSONMetadata,23
spring-roo,JSONMetadataProviderImpl,115
spring-roo,WebScaffoldAnnotationValues,11
spring-roo,WebScaffoldMetadata,81
spring-roo,WebScaffoldMetadataProviderImpl,21
spring-roo,EmbeddedServerProvider,12
spring-roo,ControllerType,2
spring-roo,AbstractLanguage,15
spring-roo,I18nComponent,5
spring-roo,I18nConverter,6
spring-roo,EnglishLanguage,4
spring-roo,SpanishLanguage,4
spring-roo,I18nCommands,18
spring-roo,I18nOperationsImpl,56
spring-roo,ThymeleafMVCViewResponseService,65
spring-roo,ThymeleafMainControllerMetadata,8
spring-roo,ThymeleafMainControllerMetadataProviderImpl,23
spring-roo,ThymeleafMetadata,28
spring-roo,ThymeleafMetadataProviderImpl,180
spring-roo,ThymeleafViewGenerator,32
spring-roo,WebMvcThymeleafUIConfigurationMetadata,11
spring-roo,WebMvcThymeleafUIConfigurationMetadataProviderImpl,21
spring-roo,FieldItem,21
spring-roo,MenuEntry,10
spring-roo,AbstractViewGenerationService,106
spring-roo,AbstractViewGeneratorMetadataProvider,44
spring-roo,ViewCommands,34
spring-roo,ViewContext,20
spring-roo,ViewOperationsImpl,8
spring-roo,AbstractFreeMarkerViewGenerationService,13
spring-roo,ApplicationConfigServiceImpl,34
spring-roo,AutoProcessor,63
spring-roo,Main,49
spring-roo,JavaParserAnnotationMetadataBuilder,65
spring-roo,JavaParserConstructorMetadataBuilder,24
spring-roo,JavaParserFieldMetadataBuilder,27
spring-roo,JavaParserMethodMetadataBuilder,29
spring-roo,JavaParserClassOrInterfaceTypeDetailsBuilder,39
