PROJECT,CLASS,COUPLING
spring-boot,SampleJettyApplication,1
spring-boot,MyException,0
spring-boot,MyRestResponse,0
spring-boot,SampleJettyJspApplication,3
spring-boot,WelcomeController,9
spring-boot,SampleJettySslApplication,1
spring-boot,SampleJetty8Application,1
spring-boot,SampleJetty8SslApplication,1
spring-boot,SampleJetty92Application,1
spring-boot,JooqExamples,7
spring-boot,SampleJooqApplication,1
spring-boot,TangleFreeGeneratorStrategy,3
spring-boot,Note,5
spring-boot,Tag,5
spring-boot,SampleJpaApplication,1
spring-boot,JpaNoteRepository,5
spring-boot,JpaTagRepository,5
spring-boot,IndexController,8
spring-boot,Account,3
spring-boot,AccountService,5
spring-boot,Messages,2
spring-boot,SampleAtomikosApplication,5
spring-boot,SampleBitronixApplication,5
spring-boot,SampleJndiInitializer,2
spring-boot,WebController,5
spring-boot,SampleNarayanaApplication,5
spring-boot,SampleRuntimeException,0
spring-boot,SampleLiquibaseApplication,1
spring-boot,SampleLogbackApplication,2
spring-boot,HelloWorldService,4
spring-boot,SampleDropwizardMetricsApplication,1
spring-boot,SampleOpenTsdbExportApplication,8
spring-boot,AggregateMetricsConfiguration,9
spring-boot,SampleRedisExportApplication,10
spring-boot,SampleParentContextApplication,14
spring-boot,SampleProfileApplication,4
spring-boot,GenericService,4
spring-boot,GoodbyeWorldService,4
spring-boot,SamplePropertiesValidator,3
spring-boot,SamplePropertyValidationApplication,6
spring-boot,SampleProperties,2
spring-boot,SampleService,3
spring-boot,SampleSecureApplication,6
spring-boot,Flight,4
spring-boot,SampleSecureOAuth2Application,6
spring-boot,SampleSecureOAuth2ResourceApplication,4
spring-boot,SampleServletApplication,9
spring-boot,HelloRestController,3
spring-boot,SampleSessionRedisApplication,1
spring-boot,ExitException,1
spring-boot,SampleSimpleApplication,5
spring-boot,VehicleIdentificationNumber,1
spring-boot,VehicleIdentificationNumberAttributeConverter,4
spring-boot,SampleTestApplication,1
spring-boot,WelcomeCommandLineRunner,2
spring-boot,RemoteVehicleDetailsService,10
spring-boot,VehicleDetails,3
spring-boot,VehicleIdentificationNumberNotFoundException,1
spring-boot,UserNameNotFoundException,1
spring-boot,UserVehicleController,8
spring-boot,UserVehicleService,7
spring-boot,SampleTestNoMockitoApplication,1
spring-boot,SampleTestNGApplication,6
spring-boot,SampleTomcatApplication,6
spring-boot,SampleTomcatJspApplication,3
spring-boot,SampleTomcatTwoConnectorsApplication,7
spring-boot,SampleTomcatSslApplication,1
spring-boot,SampleTomcat7JspApplication,3
spring-boot,WebConfig,10
spring-boot,SampleTraditionalApplication,1
spring-boot,SampleUndertowApplication,1
spring-boot,SampleUndertowSslApplication,1
spring-boot,SampleWarApplication,3
spring-boot,SampleWebFreeMarkerApplication,1
spring-boot,MessageController,14
spring-boot,InMemoryMessageRepository,2
spring-boot,SampleGroovyTemplateApplication,8
spring-boot,SampleWebJspApplication,3
spring-boot,SampleMethodSecurityApplication,13
spring-boot,SampleWebMustacheApplication,1
spring-boot,SampleWebSecureApplication,11
spring-boot,SampleWebSecureCustomApplication,11
spring-boot,SampleGithubSecureApplication,3
spring-boot,SampleWebSecureJdbcApplication,12
spring-boot,SampleWebStaticApplication,3
spring-boot,SampleWebThymeleaf3Application,8
spring-boot,SampleWebUiApplication,8
spring-boot,HolidayEndpoint,9
spring-boot,SampleWebServicesApplication,1
spring-boot,WebServiceConfig,7
spring-boot,StubHumanResourceService,3
spring-boot,SimpleClientWebSocketHandler,6
spring-boot,SimpleGreetingService,1
spring-boot,DefaultEchoService,1
spring-boot,EchoWebSocketHandler,5
spring-boot,SampleJettyWebSocketsApplication,17
spring-boot,ReverseWebSocketEndpoint,3
spring-boot,Location,2
spring-boot,Snake,4
spring-boot,SnakeTimer,2
spring-boot,SnakeUtils,1
spring-boot,SnakeWebSocketHandler,7
spring-boot,SampleTomcatWebSocketApplication,17
spring-boot,SampleUndertowWebSocketsApplication,17
spring-boot,SampleSpringXmlApplication,3
spring-boot,ExcludeFilterContextCustomizer,3
spring-boot,ExcludeFilterContextCustomizerFactory,4
spring-boot,TestTypeExcludeFilter,3
spring-boot,ConfigFileApplicationContextInitializer,6
spring-boot,ImportsContextCustomizer,23
spring-boot,ImportsContextCustomizerFactory,5
spring-boot,SpringBootConfigurationFinder,3
spring-boot,SpringBootContextLoader,20
spring-boot,SpringBootTest,2
spring-boot,SpringBootTestContextBootstrapper,12
spring-boot,SpringBootTestContextCustomizer,18
spring-boot,SpringBootTestContextCustomizerFactory,5
spring-boot,AbstractJsonMarshalTester,11
spring-boot,BasicJsonTester,5
spring-boot,GsonTester,9
spring-boot,JacksonTester,10
spring-boot,JsonContent,4
spring-boot,JsonContentAssert,23
spring-boot,JsonLoader,3
spring-boot,ObjectContent,5
spring-boot,ObjectContentAssert,6
spring-boot,Definition,3
spring-boot,DefinitionsParser,6
spring-boot,MockDefinition,11
spring-boot,MockReset,7
spring-boot,MockitoAopProxyTargetInterceptor,18
spring-boot,MockitoBeans,0
spring-boot,MockitoContextCustomizer,7
spring-boot,MockitoContextCustomizerFactory,5
spring-boot,MockitoPostProcessor,29
spring-boot,MockitoTestExecutionListener,8
spring-boot,QualifierDefinition,5
spring-boot,ResetMocksTestExecutionListener,9
spring-boot,SpyDefinition,8
spring-boot,SpringBootMockServletContext,3
spring-boot,OutputCapture,11
spring-boot,ApplicationContextTestUtils,2
spring-boot,EnvironmentTestUtils,4
spring-boot,LocalHostUriTemplateHandler,3
spring-boot,MockServerRestTemplateCustomizer,6
spring-boot,RootUriRequestExpectationManager,17
spring-boot,TestRestTemplate,32
spring-boot,LocalHostWebClient,3
spring-boot,LocalHostWebConnectionHtmlUnitDriver,4
spring-boot,AnnotationCustomizableTypeExcludeFilter,8
spring-boot,FilterAnnotations,9
spring-boot,TypeExcludeFiltersContextCustomizer,10
spring-boot,TypeExcludeFiltersContextCustomizerFactory,6
spring-boot,JsonExcludeFilter,4
spring-boot,JsonTestersAutoConfiguration,24
spring-boot,DataJpaTypeExcludeFilter,6
spring-boot,TestDatabaseAutoConfiguration,26
spring-boot,TestEntityManager,5
spring-boot,TestEntityManagerAutoConfiguration,7
spring-boot,OverrideAutoConfigurationContextCustomizerFactory,9
spring-boot,SpringBootDependencyInjectionTestExecutionListener,8
spring-boot,AnnotationsPropertySource,6
spring-boot,PropertyMappingContextCustomizer,6
spring-boot,PropertyMappingContextCustomizerFactory,5
spring-boot,RestDocsAutoConfiguration,14
spring-boot,RestDocsMockMvcBuilderCustomizer,6
spring-boot,RestDocsTestExecutionListener,5
spring-boot,RestDocumentationContextProviderRegistrar,4
spring-boot,MockRestServiceServerAutoConfiguration,12
spring-boot,MockRestServiceServerResetTestExecutionListener,3
spring-boot,RestClientExcludeFilter,9
spring-boot,WebClientRestTemplateAutoConfiguration,7
spring-boot,MockMvcAutoConfiguration,15
spring-boot,MockMvcPrintOnlyOnFailureTestExecutionListener,4
spring-boot,MockMvcSecurityConfiguration,10
spring-boot,MockMvcWebClientAutoConfiguration,11
spring-boot,MockMvcWebDriverAutoConfiguration,11
spring-boot,SpringBootMockMvcBuilderCustomizer,26
spring-boot,WebDriverContextCustomizerFactory,6
spring-boot,WebDriverScope,12
spring-boot,WebDriverTestExecutionListener,4
spring-boot,WebMvcTestContextBootstrapper,3
spring-boot,WebMvcTypeExcludeFilter,8
spring-boot,FindMainClass,3
spring-boot,ShareAntlibLoader,3
spring-boot,ConfigurationMetadataGroup,2
spring-boot,ConfigurationMetadataHint,2
spring-boot,ConfigurationMetadataItem,1
spring-boot,ConfigurationMetadataProperty,2
spring-boot,ConfigurationMetadataRepositoryJsonBuilder,10
spring-boot,ConfigurationMetadataSource,1
spring-boot,Deprecation,0
spring-boot,DescriptionExtractor,1
spring-boot,Hints,2
spring-boot,JsonReader,12
spring-boot,RawConfigurationMetadata,4
spring-boot,SimpleConfigurationMetadataRepository,5
spring-boot,ValueHint,0
spring-boot,ValueProvider,0
spring-boot,ExpressionTree,3
spring-boot,JavaCompilerFieldValuesParser,7
spring-boot,ReflectionWrapper,0
spring-boot,Tree,4
spring-boot,Trees,3
spring-boot,VariableTree,2
spring-boot,FieldValuesParser,1
spring-boot,ConfigurationMetadata,12
spring-boot,InvalidConfigurationMetadataException,0
spring-boot,ItemDeprecation,1
spring-boot,ItemHint,3
spring-boot,ItemMetadata,3
spring-boot,JsonMarshaller,13
spring-boot,ConfigurationMetadataAnnotationProcessor,10
spring-boot,MetadataCollector,4
spring-boot,MetadataStore,3
spring-boot,TypeElementMembers,2
spring-boot,TypeUtils,1
spring-boot,AgentPluginFeatures,2
spring-boot,AgentTasksEnhancer,8
spring-boot,BuildInfo,7
spring-boot,DependencyManagementPluginFeatures,5
spring-boot,SpringBootPluginExtension,6
spring-boot,DeprecatedSpringBootPlugin,3
spring-boot,SpringBootPlugin,12
spring-boot,ProjectLibraries,15
spring-boot,RepackagePluginFeatures,13
spring-boot,RepackageTask,16
spring-boot,BootRunTask,3
spring-boot,FindMainClassTask,14
spring-boot,RunPluginFeatures,12
spring-boot,SourceSets,4
spring-boot,EmbeddedJarStarter,1
spring-boot,ExampleController,3
spring-boot,SpringConfiguration,2
spring-boot,EmbeddedWarStarter,3
spring-boot,WebApplicationInitializersConfiguration,4
spring-boot,SpringInitializer,3
spring-boot,ExplodedArchive,6
spring-boot,JarFileArchive,9
spring-boot,ByteArrayRandomAccessData,4
spring-boot,RandomAccessDataFile,6
spring-boot,AsciiBytes,3
spring-boot,Bytes,3
spring-boot,CentralDirectoryEndRecord,2
spring-boot,CentralDirectoryFileHeader,6
spring-boot,CentralDirectoryParser,7
spring-boot,Handler,2
spring-boot,JarEntry,5
spring-boot,JarFile,17
spring-boot,JarFileEntries,15
spring-boot,JarURLConnection,6
spring-boot,ZipInflaterInputStream,1
spring-boot,ExecutableArchiveLauncher,4
spring-boot,JarLauncher,3
spring-boot,LaunchedURLClassLoader,2
spring-boot,Launcher,3
spring-boot,MainMethodRunner,0
spring-boot,PropertiesLauncher,10
spring-boot,WarLauncher,3
spring-boot,SystemPropertyUtils,0
spring-boot,AgentAttacher,0
spring-boot,BuildPropertiesWriter,2
spring-boot,DefaultLaunchScript,2
spring-boot,FileUtils,1
spring-boot,JarWriter,6
spring-boot,JavaExecutable,0
spring-boot,JvmUtils,0
spring-boot,Layouts,7
spring-boot,Libraries,2
spring-boot,Library,1
spring-boot,LibraryScope,1
spring-boot,LogbackInitializer,3
spring-boot,MainClassFinder,12
spring-boot,Repackager,11
spring-boot,RunProcess,0
spring-boot,SignalUtils,3
spring-boot,SampleApplication,0
spring-boot,AbstractDependencyFilterMojo,9
spring-boot,AbstractRunMojo,10
spring-boot,ArtifactsLibraries,7
spring-boot,BuildInfoMojo,7
spring-boot,DependencyFilter,4
spring-boot,ExcludeFilter,4
spring-boot,FilterableDependency,1
spring-boot,IncludeFilter,4
spring-boot,MatchingGroupIdFilter,2
spring-boot,PropertiesMergingResourceTransformer,2
spring-boot,RepackageMojo,21
spring-boot,RunArguments,0
spring-boot,RunMojo,6
spring-boot,SpringApplicationAdminClient,1
spring-boot,StartMojo,11
spring-boot,StopMojo,5
spring-amqp-samples,Consumer,0
spring-amqp-samples,ConsumerConfiguration,5
spring-amqp-samples,HelloWorldHandler,0
spring-amqp-samples,Producer,2
spring-amqp-samples,ProducerConfiguration,12
spring-amqp-samples,BrokerConfigurationApplication,3
spring-amqp-samples,HelloWorldConfiguration,10
spring-amqp-samples,RabbitServerConfiguration,18
spring-amqp-samples,AmqpLogMessage,0
spring-amqp-samples,AmqpLogMessageConverter,7
spring-amqp-samples,AmqpLogMessageListener,1
spring-amqp-samples,AbstractService,1
spring-amqp-samples,AppServiceController,7
spring-amqp-samples,LogsController,14
spring-amqp-samples,SpringBootAmqpAppenderApplication,9
spring-amqp-samples,RabbitMQTutorialsApplication,7
spring-amqp-samples,RabbitMQTutorialsRunner,4
spring-amqp-samples,Tut1Config,6
spring-amqp-samples,Tut1Receiver,2
spring-amqp-samples,Tut1Sender,4
spring-amqp-samples,Tut2Config,6
spring-amqp-samples,Tut2Receiver,4
spring-amqp-samples,Tut2Sender,4
spring-amqp-samples,Tut3Config,9
spring-amqp-samples,Tut3Receiver,3
spring-amqp-samples,Tut3Sender,4
spring-amqp-samples,Tut4Config,9
spring-amqp-samples,Tut4Receiver,3
spring-amqp-samples,Tut4Sender,4
spring-amqp-samples,Tut5Config,9
spring-amqp-samples,Tut5Receiver,3
spring-amqp-samples,Tut5Sender,4
spring-amqp-samples,Tut6Client,4
spring-amqp-samples,Tut6Config,8
spring-amqp-samples,Tut6Server,1
spring-amqp-samples,RabbitClientConfiguration,17
spring-amqp-samples,AbstractStockAppRabbitConfiguration,14
spring-amqp-samples,RabbitServerConfiguration,5
spring-amqp-samples,TradeRequest,0
spring-amqp-samples,TradeResponse,0
spring-amqp-samples,Stock,1
spring-amqp-samples,Quote,1
spring-amqp-samples,RabbitStockServiceGateway,5
spring-amqp-samples,RabbitMarketDataGateway,7
spring-amqp-samples,ClientHandler,5
spring-amqp-samples,ServerHandler,5
spring-amqp-samples,CreditCheckServiceStub,2
spring-amqp-samples,ExecutionVenueServiceStub,4
spring-amqp-samples,TradingServiceStub,3
spring-amqp-samples,StockController,5
spring-amqp-samples,StockPanel,9
spring-amqp-samples,QuoteController,10
spring-data-graph-examples,App,3
spring-data-graph-examples,World,4
spring-data-graph-examples,WorldCounter,1
spring-data-graph-examples,WorldRepositoryImpl,6
spring-data-graph-examples,Actor,5
spring-data-graph-examples,ImdbSearchEngineImpl,8
spring-data-graph-examples,ImdbServiceImpl,12
spring-data-graph-examples,Lookup,5
spring-data-graph-examples,Movie,4
spring-data-graph-examples,Role,6
spring-data-graph-examples,ActorData,1
spring-data-graph-examples,ImdbParser,4
spring-data-graph-examples,ImdbReaderImpl,9
spring-data-graph-examples,MovieData,0
spring-data-graph-examples,RoleData,0
spring-data-graph-examples,ActorFindControllerDelegate,9
spring-data-graph-examples,MovieInfo,3
spring-data-graph-examples,ActorForm,0
spring-data-graph-examples,ActorInfo,3
spring-data-graph-examples,FindController,4
spring-data-graph-examples,ImdbSetupControllerDelegate,5
spring-data-graph-examples,MovieFindControllerDelegate,9
spring-data-graph-examples,MovieForm,0
spring-data-graph-examples,SetupController,3
spring-data-graph-examples,RestaurantDao,5
spring-data-graph-examples,UserAccountDao,7
spring-data-graph-examples,Restaurant,5
spring-data-graph-examples,UserAccount,10
spring-data-graph-examples,BaseApplicationController,10
spring-data-graph-examples,RestaurantController,11
spring-data-graph-examples,SignUpController,17
spring-data-graph-examples,RestaurantRepository,6
spring-data-graph-examples,UserAccountRepository,7
spring-data-graph-examples,RatedRestaurant,2
spring-data-graph-examples,Recommendation,5
spring-data-graph-examples,TopRatedRestaurantFinder,16
spring-data-graph-examples,TopRatedRestaurantTraverser,8
spring-data-graph-examples,FriendController,16
spring-data-graph-examples,FriendFormBean,0
spring-data-graph-examples,RatedRestaurantBean,0
spring-data-graph-examples,RecommendationController,12
spring-data-graph-examples,RecommendationFormBean,0
spring-data-graph-examples,TopNController,14
greenhouse-android,AuthorizeActivity,4
greenhouse-android,SignInActivity,21
greenhouse-android,EventDescriptionActivity,4
greenhouse-android,EventDetailsActivity,10
greenhouse-android,EventTweetsActivity,7
greenhouse-android,EventsActivity,11
greenhouse-android,EventsActivityGroup,8
greenhouse-android,EventsListAdapter,8
greenhouse-android,EventSessionDescriptionActivity,4
greenhouse-android,EventSessionDetailsActivity,12
greenhouse-android,EventSessionRatingActivity,15
greenhouse-android,EventSessionTweetsActivity,8
greenhouse-android,EventSessionsByDayActivity,6
greenhouse-android,EventSessionsConferenceFavoritesActivity,6
greenhouse-android,EventSessionsCurrentActivity,6
greenhouse-android,EventSessionsFilteredActivity,6
greenhouse-android,EventSessionsListActivity,6
greenhouse-android,EventSessionsListAdapter,9
greenhouse-android,EventSessionsMyFavoritesActivity,6
greenhouse-android,EventSessionsScheduleActivity,6
greenhouse-android,EventSessionsUpcomingActivity,6
greenhouse-android,AbstractGreenhouseActivity,9
greenhouse-android,AbstractGreenhouseListActivity,8
greenhouse-android,InfoActivity,5
greenhouse-android,MainActivity,4
greenhouse-android,MainApplication,11
greenhouse-android,MainTabWidget,5
greenhouse-android,ProgressAsyncTask,5
greenhouse-android,ProfileActivity,14
greenhouse-android,PostTweetActivity,13
greenhouse-android,TweetDetailsActivity,15
greenhouse-android,TweetsListActivity,10
greenhouse-android,TweetsListAdapter,8
greenhouse-android,AbstractGreenhouseOperations,5
greenhouse-android,EventMixin,6
greenhouse-android,EventSessionMixin,5
greenhouse-android,EventTemplate,4
greenhouse-android,GreenhouseModule,2
greenhouse-android,GreenhouseProfileMixin,3
greenhouse-android,GreenhouseTemplate,11
greenhouse-android,GroupMixin,3
greenhouse-android,LeaderMixin,3
greenhouse-android,RoomMixin,3
greenhouse-android,SessionTemplate,7
greenhouse-android,TimeZoneMixin,3
greenhouse-android,TweetFeedMixin,4
greenhouse-android,TweetMixin,3
greenhouse-android,TweetTemplate,8
greenhouse-android,UserTemplate,4
greenhouse-android,VenueMixin,3
greenhouse-android,Event,3
greenhouse-android,EventSession,2
greenhouse-android,GreenhouseProfile,0
greenhouse-android,Group,0
greenhouse-android,Leader,0
greenhouse-android,Room,0
greenhouse-android,TimeZone,0
greenhouse-android,Tweet,0
greenhouse-android,TweetFeed,1
greenhouse-android,Venue,0
greenhouse-android,GreenhouseAdapter,6
greenhouse-android,GreenhouseConnectionFactory,2
greenhouse-android,GreenhouseOAuth2Template,1
greenhouse-android,GreenhouseServiceProvider,4
Spring-Integration-in-Action,ExecutionsToMailTransformer,3
Spring-Integration-in-Action,JobExecutionsRouter,2
Spring-Integration-in-Action,JobRestart,5
Spring-Integration-in-Action,Notification,0
Spring-Integration-in-Action,Payment,0
Spring-Integration-in-Action,PaymentChunkListener,5
Spring-Integration-in-Action,PaymentFieldSetMapper,4
Spring-Integration-in-Action,StubJavaMailSender,4
Spring-Integration-in-Action,PaymentWriter,5
Spring-Integration-in-Action,FileMessageToJobRequest,6
Spring-Integration-in-Action,EmailHeaderEnricher,6
Spring-Integration-in-Action,Flight,4
Spring-Integration-in-Action,FlightDelayEmailGenerator,2
Spring-Integration-in-Action,FlightDelayEvent,1
Spring-Integration-in-Action,FlightEventTransformer,5
Spring-Integration-in-Action,NotificationDemo,3
Spring-Integration-in-Action,SimpleFlightStatusService,6
Spring-Integration-in-Action,Profile,0
Spring-Integration-in-Action,PassengerProfileEnricher,5
Spring-Integration-in-Action,Passenger,1
Spring-Integration-in-Action,AssembledCar,0
Spring-Integration-in-Action,AssemblyLine,3
Spring-Integration-in-Action,Counter,2
Spring-Integration-in-Action,FinishedCar,0
Spring-Integration-in-Action,PaintShop,3
Spring-Integration-in-Action,PieceKit,0
Spring-Integration-in-Action,JodaDateTimeAdapter,1
Spring-Integration-in-Action,CancellationConfirmation,0
Spring-Integration-in-Action,CancellationRequest,1
Spring-Integration-in-Action,StubCancellationsService,3
Spring-Integration-in-Action,CarRental,1
Spring-Integration-in-Action,CarRentalBooking,2
Spring-Integration-in-Action,CarRentalQuote,2
Spring-Integration-in-Action,CarCriteria,1
Spring-Integration-in-Action,FlightBooking,2
Spring-Integration-in-Action,FlightQuote,2
Spring-Integration-in-Action,FlightSchedule,2
Spring-Integration-in-Action,FlightCriteria,1
Spring-Integration-in-Action,Hotel,1
Spring-Integration-in-Action,HotelBooking,2
Spring-Integration-in-Action,HotelQuote,2
Spring-Integration-in-Action,HotelCriteria,1
Spring-Integration-in-Action,SmsNotifiable,2
Spring-Integration-in-Action,FlightNotification,3
Spring-Integration-in-Action,TripNotification,1
Spring-Integration-in-Action,PaymentManager,3
Spring-Integration-in-Action,PaymentSettlement,1
Spring-Integration-in-Action,CreditCardPayment,2
Spring-Integration-in-Action,FinancialAmount,1
Spring-Integration-in-Action,Location,2
Spring-Integration-in-Action,BookedLeg,4
Spring-Integration-in-Action,BookedTrip,2
Spring-Integration-in-Action,CreateTripCommand,1
Spring-Integration-in-Action,TripQuoteRequest,1
Spring-Integration-in-Action,TripRepository,2
Spring-Integration-in-Action,Leg,4
Spring-Integration-in-Action,LegQuoteCommand,5
Spring-Integration-in-Action,Trip,1
Spring-Integration-in-Action,CancellationRequestFilter,2
Spring-Integration-in-Action,NotificationsRouter,1
Spring-Integration-in-Action,FlightToTripNotificationsSplitter,5
Spring-Integration-in-Action,RelatedTripsHeaderEnricher,4
Spring-Integration-in-Action,LegQuoteAggregator,2
Spring-Integration-in-Action,PaymentSettlementRouter,4
Spring-Integration-in-Action,BookingReportingService,1
Spring-Integration-in-Action,BookingServiceWithInjection,6
Spring-Integration-in-Action,BookingServiceWithStrongCoupling,7
Spring-Integration-in-Action,Booking,0
Spring-Integration-in-Action,BookingService,3
Spring-Integration-in-Action,MealPreference,0
Spring-Integration-in-Action,MealPreferenceRequestTransformer,2
Spring-Integration-in-Action,SimpleBookingDao,2
Spring-Integration-in-Action,HelloWorldExample,3
Spring-Integration-in-Action,MyHelloService,1
Spring-Integration-in-Action,GroceryBag,1
Spring-Integration-in-Action,Amount,2
Spring-Integration-in-Action,Ingredient,6
Spring-Integration-in-Action,Product,2
Spring-Integration-in-Action,ShoppingList,2
Spring-Integration-in-Action,AmountConverter,6
Spring-Integration-in-Action,Recipe,7
Spring-Integration-in-Action,Grocery,3
Spring-Integration-in-Action,Meal,2
Spring-Integration-in-Action,Meat,3
Spring-Integration-in-Action,Vegetable,3
Spring-Integration-in-Action,Cupboard,3
Spring-Integration-in-Action,Cook,10
Spring-Integration-in-Action,ShoppingListWriter,5
Spring-Integration-in-Action,Butcher,5
Spring-Integration-in-Action,GreenGrocer,5
Spring-Integration-in-Action,Supermarket,5
Spring-Integration-in-Action,ChannelAdapterDemo,4
Spring-Integration-in-Action,DirectJmsDemo,9
Spring-Integration-in-Action,Exclaimer,0
Spring-Integration-in-Action,GatewayDemo,4
Spring-Integration-in-Action,Greeter,0
Spring-Integration-in-Action,JmsTemplateDemo,3
Spring-Integration-in-Action,MessageDrivenPojoDemo,2
Spring-Integration-in-Action,MessageListenerContainerDemo,7
Spring-Integration-in-Action,CustomerPriorityComparator,1
Spring-Integration-in-Action,Email,0
Spring-Integration-in-Action,ChargedBooking,2
Spring-Integration-in-Action,AuditRecord,0
Spring-Integration-in-Action,AuditService,1
Spring-Integration-in-Action,BillForBookingService,4
Spring-Integration-in-Action,ChannelAuditor,6
Spring-Integration-in-Action,Seat,0
Spring-Integration-in-Action,SeatAvailabilityService,4
Spring-Integration-in-Action,SeatConfirmation,2
Spring-Integration-in-Action,StubEmailConfirmationService,7
Spring-Integration-in-Action,ControlBusDemo,7
Spring-Integration-in-Action,FilePoller,1
Spring-Integration-in-Action,GroovyControlBusDemo,7
Spring-Integration-in-Action,NumberHolder,3
Spring-Integration-in-Action,HistoryDemo1,0
Spring-Integration-in-Action,HistoryDemo2,0
Spring-Integration-in-Action,JmxDemo,2
Spring-Integration-in-Action,Debit,0
Spring-Integration-in-Action,DebitService,1
Spring-Integration-in-Action,WireTapDemo,3
Spring-Integration-in-Action,ChangeFileNameGenerator,3
Spring-Integration-in-Action,EditableText,1
Spring-Integration-in-Action,RefuseWrittenByThisProcess,2
Spring-Integration-in-Action,TextChanges,4
Spring-Integration-in-Action,SearchAnalysis,0
Spring-Integration-in-Action,SearchResultAnalzyer,0
Spring-Integration-in-Action,SearchToLog,0
Spring-Integration-in-Action,TimelineToLog,0
spring-plugin,PluginListDefinitionParser,7
spring-plugin,PluginNamespaceHandler,1
spring-plugin,PluginRegistriesBeanDefinitionRegistrar,9
spring-plugin,PluginRegistryDefinitionParser,1
spring-plugin,OrderAwarePluginRegistry,6
spring-plugin,PluginRegistrySupport,4
spring-plugin,SimplePluginRegistry,8
spring-plugin,AbstractTypeAwareSupport,11
spring-plugin,BeanListFactoryBean,4
spring-plugin,PluginRegistryFactoryBean,8
spring-plugin,AbstractMetadataBasedPlugin,3
spring-plugin,SimplePluginMetadata,1
spring-webflow-issues,FileUploadBean,3
spring-webflow-issues,MyModel,1
spring-webflow-issues,Label,7
spring-webflow-issues,JpaBookingService,11
spring-webflow-issues,ReferenceData,2
spring-webflow-issues,Booking,16
spring-webflow-issues,Hotel,6
spring-webflow-issues,User,3
spring-webflow-issues,SearchCriteria,4
spring-webflow-issues,HotelLazyDataModel,5
spring-webflow-issues,MainEntityController,6
spring-webflow-issues,MyListener,17
spring-webflow-issues,PhoneModel,2
spring-webflow-issues,House,5
spring-webflow-issues,Window,3
spring-webflow-issues,HouseForm,3
spring-webflow-issues,HouseServiceImpl,7
spring-webflow-issues,ResourceImpl,9
spring-webflow-issues,CustomMvcViewFactoryCreator,9
spring-webflow-issues,ElementBean,0
spring-webflow-issues,HighLevelBean,1
spring-webflow-issues,EvaluateExpressionAction,2
spring-webflow-issues,DateBean,0
spring-webflow-issues,FacesHelper,1
spring-webflow-issues,MyOutputLabel,7
spring-webflow-issues,BirthNumberInputComponent,8
spring-webflow-issues,UserDetailPanelComponent,5
spring-webflow-issues,BirthNumberConverter,7
spring-webflow-issues,BirthNumber,4
spring-webflow-issues,Client,4
spring-webflow-issues,User,0
spring-webflow-issues,BirthNumberValidator,4
spring-webflow-issues,ClientService,6
spring-webflow-issues,UserCreateBean,12
spring-webflow-issues,UserListBean,6
spring-tenancy,TenancyCallable,4
spring-tenancy,DefaultTenancyContext,3
spring-tenancy,TenancyContextHolder,2
spring-tenancy,ThreadLocalTenancyContextHolderStrategy,3
spring-tenancy,AbstractDatabaseSwitchingDataSource,2
spring-tenancy,TenantAwareDataSource,3
spring-tenancy,ThreadlocalDatabaseSwitchingDataSource,1
spring-tenancy,DefaultTenant,2
spring-tenancy,DefaultTenantProvider,3
spring-tenancy,HeaderTenantIdentificationStrategy,2
spring-tenancy,TenancyContextIntegrationFilter,11
spring-tenancy,UrlTenantIdentifcationStrategy,4
spring-webflow-samples,DataAccessConfig,11
spring-webflow-samples,DispatcherServletInitializer,4
spring-webflow-samples,SecurityConfig,5
spring-webflow-samples,WebFlowConfig,6
spring-webflow-samples,WebMvcConfig,12
spring-webflow-samples,JpaBookingService,11
spring-webflow-samples,ReferenceData,2
spring-webflow-samples,Booking,14
spring-webflow-samples,SearchCriteria,0
spring-webflow-samples,Hotel,6
spring-webflow-samples,User,3
spring-webflow-samples,HotelLazyDataModel,8
spring-webflow-samples,BookingDateRangeValidator,5
spring-webflow-samples,BookingFlowHandler,6
spring-webflow-samples,HotelsController,9
spring-webflow-samples,ViewFlowHandler,1
spring-webflow-samples,BookingValidator,3
spring-webflow-samples,UserBean,1
spring-webflow-samples,FormBean,1
spring-webflow-samples,Person,0
spring-webflow-samples,PersonConverter,6
spring-webflow-samples,PersonService,2
spring-webflow-samples,FacesHelper,1
spring-webflow-samples,ModalAction,2
spring-webflow-samples,CurrentTimeBean,1
spring-webflow-samples,FileUploadController,4
spring-webflow-samples,Account,3
spring-webflow-samples,Reservation,3
spring-flex,JsonConfigMapPropertyEditor,0
spring-flex,JsonConfigMapParser,6
spring-flex,FlexConfigurationManager,21
spring-flex,RuntimeEnvironment,0
spring-flex,RemotingAnnotationPostProcessor,11
spring-flex,RemotingDestinationMetadata,2
spring-flex,ParsingUtils,4
spring-flex,JmsMessageDestinationBeanDefinitionParser,5
spring-flex,SpringSecurityConfigResolver,2
spring-flex,MessageBrokerBeanDefinitionParser,13
spring-flex,SpringSecurity3ConfigHelper,3
spring-flex,AbstractMessageDestinationBeanDefinitionParser,6
spring-flex,FlexNamespaceHandler,1
spring-flex,IntegrationMessageDestinationBeanDefinitionParser,5
spring-flex,MessageDestinationBeanDefinitionParser,4
spring-flex,MessageInterceptors,0
spring-flex,RemotingDestinationBeanDefinitionDecorator,6
